충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
우항리 공룡화석지,외부 주차장,전라남도,연중무휴,00:00,23:59,N,Y,,,1,N,전라남도 해남군 황산면 공룡박물관길 234,전라남도 해남군 황산면 우항리 191,해남군청,061-530-5640,34.58908885,126.442833,2019-06-19,4930000,전라남도 해남군,
광도면행정복지센터,입구주차장,경상남도,연중무휴,09:00,24:00,Y,N,,1,0,N,경상남도 통영시 광도면 노산길 115,경상남도 통영시 광도면 노산리 391-1,KT,1522-4700,34.899763,128.406932496,2019-08-22,5330000,경상남도 통영시,
도천동행정복지센터,센터입구주차장,경상남도,연중무휴,09:00,24:00,Y,N,,1,0,N,경상남도 통영시 평인일주로 36,경상남도 통영시 인평동 148,KT,1522-4700,34.839311,128.400761,2019-08-22,5330000,경상남도 통영시,
봉평동행정복지센터,센터입구주차장,경상남도,연중무휴,09:00,24:00,Y,N,,1,0,N,경상남도 통영시 도남로 185,경상남도 통영시 도남동 399-2,KT,1522-4700,34.829616,128.424366,2019-08-22,5330000,경상남도 통영시,
북신동행정복지센터,센터입구주차장,경상남도,연중무휴,09:00,24:00,Y,N,,1,0,N,경상남도 통영시 여황로 403-6,경상남도 통영시 북신동 698-3,KT,1522-4700,34.857037,128.425589,2019-08-22,5330000,경상남도 통영시,
신세계종합정비,사무실옆주차장,경상남도,연중무휴,09:00,24:00,N,Y,"Dc차데모,DC콤보,AC3상",0,1,N,경상남도 통영시 광도면 죽림2로 14-36,경상남도 통영시 광도면 죽림리 292-33,환경부,1661-9408,34.879462571,128.413655962,2019-08-22,5330000,경상남도 통영시,
이마트통영점,2층주차장,경상남도,"둘째,넷째 일요일",10:00,23:00,N,Y,"Dc차데모,DC콤보,AC3상",0,1,N,경상남도 통영시 광도면 죽림4로 9,경상남도 통영시 광도면 죽림리 1566-2,한국전력,1899-2100,34.887138,128.418091,2019-08-22,5330000,경상남도 통영시,
케이블카제2주차장,주차타워 입구,경상남도,"둘째,넷째 월요일",09:00,24:00,N,Y,,0,1,N,경상남도 통영시 발개로 205,경상남도 통영시 광도면 도남동 349-1,한국전력,1899-2100,34.8266490052,128.425125642,2019-08-22,5330000,경상남도 통영시,
학섬휴게소,입구주차장,경상남도,연중무휴,09:00,24:00,N,Y,"Dc차데모,DC콤보,AC3상",0,1,N,경상남도 통영시 도산면 남해안도로 1869,경상남도 통영시 도산면 도선리 374-6,환경부,1661-9408,34.9178682524,128.358084062,2019-08-22,5330000,경상남도 통영시,
한전통영지사,입구주차장,경상남도,연중무휴,09:00,24:00,N,Y,"Dc차데모,DC콤보,AC3상",0,1,N,경상남도 통영시 광도면 죽림2로 25-40,경상남도 통영시 광도면 죽림리 1575-2,한국전력,1899-2100,34.882482,128.416954172,2019-08-22,5330000,경상남도 통영시,
미수동행정복지센터,센터입구주차장,경상남도,연중무휴,09:00,24:00,Y,N,,1,0,N,경상남도 통영시 미수해안로 51-1,경상남도 통영시 미수동 292-33,KT,1522-4700,34.8304936,128.406093114,2019-08-22,5330000,경상남도 통영시,
롯데마트 통영점,4층주차장,경상남도,"둘째,넷째 일요일",10:00,23:00,N,Y,,0,1,N,경상남도 통영시 무전대로 65,경상남도 통영시 무전동 1069,한전,1661-0970,34.8605747,128.4282639,2019-08-22,5330000,경상남도 통영시,
금호통영마리나리조트,마리나요트클럽앞주차장,경상남도,연중무휴,09:00,24:00,N,Y,,0,1,N,경상남도 통영시 큰발개 1길 33,경상남도 통영시 도남동 645,환경부,1661-0970,34.8272833083,128.438620072,2019-08-22,5330000,경상남도 통영시,
통영비즈니스관광호텔,주차장,경상남도,연중무휴,09:00,24:00,Y,N,,2,0,N,경상남도 통영시 통영해안로 575,경상남도 통영시 무전동 55-1,환경부,1661-0970,34.8563072,128.4396077,2019-08-22,5330000,경상남도 통영시,
구파발역환승주차장,지하주차장1층 20구역,서울특별시,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모,0,1,Y,서울특별시 은평구 진관2로 15-40,서울특별시 은평구 진관동 70-1,환경부(한국자동차환경협회),1661-9408,37.6387630000,126.9189440000,2019-03-31,3110000,서울특별시 은평구,
이마트은평점,지하주차장4층 A구역,서울특별시,"매월 둘째, 넷째주 일요일",10:00,00:00,N,Y,AC3상+DC차데모,0,1,Y,서울특별시 은평구 은평로 111,서울특별시 은평구 응암동 90-1,환경부(한국자동차환경협회),1661-9408,37.6003060000,126.9201130000,2019-03-31,3110000,서울특별시 은평구,
은평구민체육센터,주차장 내부,서울특별시,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,Y,서울특별시 은평구 진관1로 40,서울특별시 은평구 진관동 362,환경부(한국자동차환경협회),1661-9408,37.6306750000,126.9233060000,2019-03-31,3110000,서울특별시 은평구,
현대자동차수색대리점,주차장 내부,서울특별시,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,서울특별시 은평구 수색로 342-1,서울특별시 은평구 수색동 315-2,환경부(한국자동차환경협회),1661-9408,37.5866030000,126.8880380000,2019-03-31,3110000,서울특별시 은평구,
한국전력서대문은평지사,주차장 내부,서울특별시,"연중무휴(주중08~20시, 주말09~18시 운영)",08:00,20:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,서울특별시 은평구 통일로 659,서울특별시 은평구 녹번동 28-62,한국전력,02-350-2264,37.6053690000,126.9336830000,2019-03-31,3110000,서울특별시 은평구,
서울특별시은평병원,주차장 내부,서울특별시,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,Y,서울특별시 은평구 백련산로 90,서울특별시 은평구 응암동 232-3,한국전력,02-300-8016,37.5983650000,126.9373500000,2019-03-31,3110000,서울특별시 은평구,
은평평화공원공영주차장,주차장 내부,서울특별시,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,2,Y,서울특별시 은평구 서오릉로 47,서울특별시 은평구 녹번동 153-1,한국전력,02-350-5183,37.6056780000,126.9230440000,2019-03-31,3110000,서울특별시 은평구,
응암3동공영주차장,주차장 내부,서울특별시,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,Y,서울특별시 은평구 불광천길 436,서울특별시 은평구 응암동 580-4,한국전력,02-350-2245,37.5934250000,126.9153500000,2019-03-31,3110000,서울특별시 은평구,
롯데슈퍼 은평점,주차장 내부,서울특별시,"매월 둘째, 넷째주 일요일",00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,Y,서울특별시 은평구 진관2로 117,서울특별시 은평구 진관동 90-1,한국전기차충전서비스,1522-1782,37.6343239400,126.9304657900,2019-03-31,3110000,서울특별시 은평구,
서울시 은평소방서,주차장 내부,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,1,0,N,서울특별시 은평구 통일로 962,서울특별시 은평구 진관동 120,포스코ICT,1600-4047,37.6285796900,126.9197276400,2019-03-31,3110000,서울특별시 은평구,
서울시 연광초등학교 지하 공동주차장,주차장 내부,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,1,0,Y,서울특별시 은평구 연서로 347,서울특별시 은평구 불광동 73-1,포스코ICT,1600-4047,37.6261898300,126.9288477300,2019-03-31,3110000,서울특별시 은평구,
서울시 연신중학교 지하 공동주차장,주차장 내부,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,1,0,Y,서울특별시 은평구 연서로33길 16-32,서울특별시 은평구 불광동 400-4,포스코ICT,1600-4047,37.6230152300,126.9248421200,2019-03-31,3110000,서울특별시 은평구,
현대자동차 블루핸즈 녹번서부점,주차장 내부(현대차 이외 고객 이용 불가),서울특별시,연중무휴,09:00,18:00,Y,N,AC완속,1,0,Y,서울특별시 은평구 통일로 661,서울특별시 은평구 녹번동 28-71,현대자동차,,37.6055691800,126.9338149200,2019-03-31,3110000,서울특별시 은평구,
은평구청,주차장,서울특별시,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,서울특별시 은평구 은평로 195,서울특별시 은평구 녹번동 84,환경부(한국자동차환경협회),02-351-6155,37.6021755627,126.9293379035,2019-03-31,3110000,서울특별시 은평구,
서북병원,주차장,서울특별시,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,서울특별시 은평구 갈현로7길 49,서울특별시 은평구 역촌동 산31-1,환경부(한국자동차환경협회),02-3156-3000,37.6046197196,126.9053566093,2019-03-31,3110000,서울특별시 은평구,
서울소방학교,주차장,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,1,0,Y,서울특별시 은평구 통일로 1031-21,서울특별시 은평구 진관동 110-26,한국전력,02-2106-3612,37.6342164635,126.9144630046,2019-03-31,3110000,서울특별시 은평구,
아이파크포레스트게이트,주차장,서울특별시,연중무휴,00:00,00:00,N,Y,AC완속,4,0,Y,서울특별시 은평구 통일로 1010,서울특별시 은평구 진관동 100-3,한국전력,02-389-7334,37.6328792955,126.9183146017,2019-03-31,3110000,서울특별시 은평구,
정읍시청,시청 후문 주차장,전라북도,연중무휴,00:00,23:59,N,Y,AC3상 7핀+DC차데모 10핀+DC콤보 7핀,,1,N,전라북도 정읍시 충정로 234,전라북도 정읍시 수성동 440-1,환경부(한국자동차환경협회),1661-9408,35.5700179,126.8563768,2019-09-17,4690000,전라북도 정읍시,
칠보면사무소,칠보면 주차장,전라북도,연중무휴,00:00,23:59,N,Y,AC3상 7핀+DC차데모 10핀+DC콤보 7핀,,1,N,전라북도 정읍시 칠보중앙로 68,전라북도 정읍시 칠보면 시산리 587-3,환경부(한국자동차환경협회),1661-9408,35.6027166,126.9933443,2019-09-17,4690000,전라북도 정읍시,
"정읍휴게소(상,하)",정읍휴게소 주차장,전라북도,연중무휴,00:00,23:59,N,Y,AC3상 7핀+DC차데모 10핀+DC콤보 7핀,,2,N,전라북도 정읍시 북면 정신로 135-61,"전라북도 정읍시 북면 남산리 산19-1, 산20-17",환경부(한국자동차환경협회),1661-9408,35.6015047,126.8618299,2019-09-17,4690000,전라북도 정읍시,
한국전력공사(정읍지점),한국전력공사 주차장,전라북도,연중무휴,00:00,23:59,N,Y,AC3상 7핀+DC차데모 10핀+DC콤보 7핀,,1,N,전라북도 정읍시 서부로 5,전라북도 정읍시 연지동 252-26,한국전력공사,1899-2100,35.5691536,126.8436246,2019-09-17,4690000,전라북도 정읍시,
시기공영주차장,시기공영주차장,전라북도,연중무휴,00:00,23:59,N,Y,AC3상 7핀+DC차데모 10핀+DC콤보 7핀,,1,Y,전라북도 정읍시 조곡천2길 12,전라북도 정읍시 시기동 364,전라북도 정읍시청,063-539-5702,35.5656596,126.8559501,2019-09-17,4690000,전라북도 정읍시,
수성공영주차장,수성공영주차장,전라북도,연중무휴,00:00,23:59,N,Y,AC3상 7핀+DC차데모 10핀+DC콤보 7핀,,1,Y,,전라북도 정읍시 수성동 524-20,전라북도 정읍시청,063-539-5702,35.5696856,126.8506242,2019-09-17,4690000,전라북도 정읍시,
내장산국립공원1주차장,제1주차장,전라북도,연중무휴,00:00,23:59,N,Y,AC3상 7핀+DC차데모 10핀+DC콤보 7핀,,2,Y,,전라북도 정읍시 내장동 52,환경부(한국자동차환경협회),1661-9408,35.4940621,126.925604,2019-09-17,4690000,전라북도 정읍시,
내장산국립공원 네이처센터,네이처센터 주차장,전라북도,연중무휴,00:00,23:59,N,Y,AC3상 7핀+DC차데모 10핀+DC콤보 7핀,,2,Y,,전라북도 정읍시 내장동 169-1,환경부(한국자동차환경협회),1661-9408,35.50797248,126.9068303,2019-09-17,4690000,전라북도 정읍시,
태인면사무소,태인면 주차장,전라북도,연중무휴,00:00,23:59,N,Y,AC3상 7핀+DC차데모 10핀+DC콤보 7핀,,1,N,전라북도 정읍시 태인면 정읍북로 1193,전라북도 정읍시 태인면 태창리 425,한국전력공사,1899-2100,35.6505634,126.9323335,2019-09-17,4690000,전라북도 정읍시,
롯데마트 정읍점,롯데마트 정읍점,전라북도,연중무휴,00:00,23:59,N,Y,AC3상 7핀+DC차데모 10핀+DC콤보 7핀,,1,N,전라북도 정읍시 벚꽃로 85,전라북도 정읍시 농소동 446-1,한국전기차충전서비스,1522-1782,35.579284,126.839837,2019-09-17,4690000,전라북도 정읍시,
정읍역,정읍역 주차장,전라북도,연중무휴,00:00,23:59,N,Y,AC3상 7핀+DC차데모 10핀+DC콤보 7핀,,2,Y,전라북도 정읍시 서부산업도로 305,전라북도 정읍시 연지동 343-1,한국전력공사,1899-2100,35.5753546,126.8427753,2019-09-17,4690000,전라북도 정읍시,
계룡시청주차장,계룡시청 주차장,충청남도,없음,09:00,18:00,Y,N,N,1,,N,충청남도 계룡시 장안로 46,충청남도 계룡시 금암동 9,효성,02-707-6535,36.2742292,127.2488270,2019-06-05,5580000,충청남도 계룡시,
달성군청,문화복지동 주차장,대구광역시,연중무휴,00:00,23:59,Y,Y,,1,1,N,대구광역시 달성군 논공읍 달성군청로 33,대구광역시 달성군 논공읍 금포리 1313,대구광역시 달성군청,,35.7745414,128.4313244,2019-09-10,3480000,대구광역시 달성군,
달성군청,외부주차장,대구광역시,공휴일,00:00,23:59,Y,N,,1,,N,대구광역시 달성군 논공읍 달성군청로 33,대구광역시 달성군 논공읍 금포리 1313,대구광역시 달성군청,,35.7745414,128.4313244,2019-09-10,3480000,대구광역시 달성군,
함평나비휴게소(광주방향),전라남도 함평군 엄다면 무안광주고속도로 12,전라남도,연중무휴,00:00,00:00,N,Y,"DC차데모, AC3상, DC콤보",,2,N,전라남도 함평군 엄다면 무안광주고속도로 12,전라남도 함평군 엄다면,환경부,1661-9408,35.03773941,126.5124422,2019-09-24,4960000,전라남도 함평군,
함평엑스포공원,전라남도 함평군 함평읍 곤재로 27,전라남도,연중무휴,00:00,00:00,N,Y,"DC차데모, AC3상, DC콤보",,1,N,전라남도 함평군 함평읍 곤재로 27,전라남도 함평군 함평읍,환경부,1661-9408,35.0561896437,126.5199487210,2019-09-24,4960000,전라남도 함평군,
황소주차장(함평엑스포공원),전라남도 함평군 함평읍 내교리 828-56,전라남도,연중무휴,00:00,00:00,N,Y,DC콤보,,2,N,전라남도 함평군 함평읍 곤재로 27,전라남도 함평군 함평읍,환경부,1661-9408,35.0561896437,126.5199487210,2019-09-24,4960000,전라남도 함평군,
함평천지휴게소(목포방향),전라남도 함평군 함평읍 서해안고속도로 31,전라남도,연중무휴,00:00,00:00,N,Y,"DC차데모, AC3상, DC콤보",,2,N,전라남도 함평군 함평읍 서해안고속도로 31,전라남도 함평군 함평읍,환경부,1661-9408,35.06913302,126.4780059,2019-09-24,4960000,전라남도 함평군,
함평천지휴게소(시흥방향),전라남도 함평군 함평읍 서해안고속도로 31,전라남도,연중무휴,00:00,00:00,N,Y,"DC차데모, AC3상, DC콤보",,2,N,전라남도 함평군 함평읍 서해안고속도로 31,전라남도 함평군 함평읍,환경부,1661-9408,35.06913302,126.4780059,2019-09-24,4960000,전라남도 함평군,
함평읍사무소,전라남도 함평군 함평읍 중앙길 132,전라남도,연중무휴,00:00,00:00,Y,N,Ac완속,1,,N,전라남도 함평군 함평읍 중앙길 132,전라남도 함평군,에버온,1661-7766,35.06550698,126.5201617,2019-09-24,4960000,전라남도 함평군,
함평지사,전라남도 함평군 함평읍 서부길 41-14,전라남도,연중무휴,06:00,23:00,N,Y,"DC차데모, AC3상, DC콤보",,1,N,전라남도 함평군 함평읍 서부길 41-14,전라남도 함평군 함평읍,한국전력,061-320-0239,35.0602712514,126.5181884126,2019-09-24,4960000,전라남도 함평군,
